"","title","year","genre"
"14117","Dead Funny",1994,"Drama"
"14118","Dead Hate the Living!, The",2000,"Comedy"
"14119","Dead Heart",1996,"Drama"
"14120","Dead Heat",1988,"Action"
"14121","Dead Heat",2002,"Action"
"14122","Dead Heat",1988,"Comedy"
"14123","Dead Heat",2002,"Comedy"
"14124","Dead Heat",2002,"Drama"
"14125","Dead Heat on a Merry-Go-Round",1966,"Comedy"
"14126","Dead Heat on a Merry-Go-Round",1966,"Drama"
"14127","Dead Letter Office",1998,"Comedy"
"14128","Dead Letter Office",1998,"Romance"
"14129","Dead London",1996,"Short"
"14130","Dead Man 2: Return of the Dead Man, The",1994,"Short"
"14131","Dead Man Walking",1995,"Drama"
"14132","Dead Man on Campus",1998,"Comedy"
"14133","Dead Man's Curve",1998,"Comedy"
"14134","Dead Man's Curve",1998,"Drama"
"14135","Dead Man's Dream",2002,"Drama"
"14136","Dead Man's Float",1980,"Drama"
"14137","Dead Man's Run",2001,"Drama"
"14138","Dead Meat",2004,"Action"
"14139","Dead Meat",2004,"Comedy"
"14140","Dead Men Can't Dance",1997,"Action"
"14141","Dead Men Can't Dance",1997,"Drama"
"14142","Dead Men Don't Wear Plaid",1982,"Comedy"
"14143","Dead On Time",1982,"Comedy"
"14144","Dead On Time",1982,"Short"
"14145","Dead On Time",1999,"Short"
"14146","Dead On: Relentless II",1992,"Action"
"14147","Dead Poets Society",1989,"Drama"
"14148","Dead Pool, The",1988,"Action"
"14149","Dead Pool, The",1988,"Drama"
"14150","Dead Presidents",1995,"Action"
"14151","Dead Presidents",1995,"Drama"
"14152","Dead Reckoning",1947,"Drama"
"14153","Dead Ringer",1964,"Drama"
"14154","Dead Ringers",1988,"Drama"
"14155","Dead Skunk",1973,"Animation"
"14156","Dead Skunk",1973,"Short"
"14157","Dead Soul: A Fairy Tale",2001,"Drama"
"14158","Dead Soul: A Fairy Tale",2001,"Short"
"14159","Dead Tides",1997,"Action"
"14160","Dead Tides",1997,"Drama"
"14161","Dead World",2001,"Comedy"
"14162","Dead World",2001,"Short"
"14163","Dead Wrong",1983,"Drama"
"14164","Dead Zone, The",1983,"Drama"
"14165","Dead by Dawn",1998,"Drama"
"14166","Dead by Monday",2001,"Comedy"
"14167","Dead or Alive: Hanzaisha",1999,"Action"
"14168","Dead, The",1987,"Drama"
"14169","Dead, The",1960,"Short"
"14170","Dead-End Drive In",1986,"Action"
"14171","Dead-End Drive In",1986,"Drama"
"14172","Deadbeat",1976,"Drama"
"14173","Deadbeat at Dawn",1988,"Action"
"14174","Deadfall",1968,"Drama"
"14175","Deadfall",1993,"Drama"
"14176","Deadhead Miles",1972,"Comedy"
"14177","Deadlier Than the Male",1966,"Drama"
"14178","Deadline",1981,"Action"
"14179","Deadline",1987,"Action"
"14180","Deadline",1981,"Drama"
"14181","Deadline",1987,"Drama"
"14182","Deadline",1988,"Drama"
"14183","Deadline",2002,"Short"
"14184","Deadline - U.S.A.",1952,"Drama"
"14185","Deadline Auto Theft",1983,"Action"
"14186","Deadly Advice",1993,"Comedy"
"14187","Deadly Advice",1993,"Drama"
"14188","Deadly Affair, The",1966,"Drama"
"14189","Deadly Bet",1990,"Action"
"14190","Deadly Boring",2001,"Short"
"14191","Deadly Currency",1999,"Action"
"14192","Deadly Currents",1991,"Documentary"
"14193","Deadly Daphne's Revenge",1987,"Drama"
"14194","Deadly Embrace",1989,"Drama"
"14195","Deadly Females, The",1976,"Action"
"14196","Deadly Games",1990,"Short"
"14197","Deadly Harvest",1977,"Drama"
"14198","Deadly Heroes",1994,"Action"
"14199","Deadly Is the Female",1949,"Drama"
"14200","Deadly Love",1992,"Short"
"14201","Deadly Mantis, The",1966,"Short"
"14202","Deadly Outbreak",1995,"Action"
"14203","Deadly Past",1995,"Action"
"14204","Deadly Past",1995,"Drama"
"14205","Deadly Prey",1988,"Action"
"14206","Deadly Prey",1988,"Drama"
"14207","Deadly Ransom",1997,"Action"
"14208","Deadly Reactor",1989,"Action"
"14209","Deadly Rivals",1993,"Action"
"14210","Deadly Rivals",1993,"Drama"
"14211","Deadly Sins",1995,"Drama"
"14212","Deadly Spygames",1989,"Comedy"
"14213","Deadly Spygames",1989,"Drama"
"14214","Deadly Stingers",2003,"Action"
"14215","Deadly Stingers",2003,"Comedy"
"14216","Deadly Strike, The",1980,"Action"
"14217","Deadly Strike, The",1980,"Drama"
"14218","Deadly Trackers, The",1973,"Drama"
"14219","Deadly Twins",1985,"Action"
"14220","Deadly Twins",1985,"Drama"
"14221","Deadly Vengeance",1981,"Action"
"14222","Deadly Weapon",1994,"Action"
"14223","Deadly Weapons",1973,"Drama"
"14224","Deadman, The",1987,"Short"
"14225","Deadroom",2005,"Drama"
"14226","Deadsy and the Sexo-Chanjo",1990,"Animation"
"14227","Deadsy and the Sexo-Chanjo",1990,"Short"
"14228","Deadtime",1999,"Comedy"
"14229","Deadtime",1999,"Drama"
"14230","Deadtime",1999,"Romance"
"14231","Deadtime",1999,"Short"
"14232","Deadwait",1985,"Short"
"14233","Deal of a Lifetime",1999,"Comedy"
"14234","Deal of a Lifetime",1999,"Romance"
"14235","Deal of the Century",1983,"Comedy"
"14236","Dealer",1999,"Drama"
"14237","Dealer",2004,"Drama"
"14238","Dealers",1989,"Drama"
"14239","Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues",1972,"Comedy"
"14240","Dealt",1999,"Action"
"14241","Dealt",1999,"Comedy"
"14242","Dealt",1999,"Short"
"14243","Dear Brat",1951,"Comedy"
"14244","Dear Brigitte",1965,"Comedy"
"14245","Dear Cardholder",1987,"Comedy"
"14246","Dear Claudia",1999,"Comedy"
"14247","Dear Claudia",1999,"Romance"
"14248","Dear Diary",1996,"Comedy"
"14249","Dear Diary",1996,"Short"
"14250","Dear Diary: A Film About Female Puberty",1981,"Animation"
"14251","Dear Diary: A Film About Female Puberty",1981,"Comedy"
"14252","Dear Diary: A Film About Female Puberty",1981,"Documentary"
"14253","Dear Diary: A Film About Female Puberty",1981,"Short"
"14254","Dear Emily",2001,"Drama"
"14255","Dear Emily",2001,"Short"
"14256","Dear Frankie",2004,"Drama"
"14257","Dear God",1996,"Comedy"
"14258","Dear Heart",1964,"Comedy"
"14259","Dear Hunter",2003,"Drama"
"14260","Dear Hunter",2003,"Short"
"14261","Dear Jesse",1998,"Documentary"
"14262","Dear Mr. Prohack",1949,"Comedy"
"14263","Dear Mr. Prohack",1949,"Romance"
"14264","Dear Mr. Wonderful",1982,"Drama"
"14265","Dear Phone",1977,"Short"
"14266","Dear Pillow",2004,"Drama"
"14267","Dear Ruth",1947,"Comedy"
"14268","Dear Ruth",1947,"Romance"
"14269","Dear Wendy",2005,"Drama"
"14270","Dear Wife",1949,"Comedy"
"14271","Death Affair, The",2001,"Comedy"
"14272","Death Affair, The",2001,"Short"
"14273","Death Becomes Her",1992,"Comedy"
"14274","Death Bed: The Bed That Eats",1977,"Comedy"
"14275","Death Before Dishonor",1987,"Action"
"14276","Death Before Dishonor",1987,"Drama"
"14277","Death Chase",1990,"Action"
"14278","Death Collector, The",1976,"Drama"
"14279","Death Dimension",1978,"Action"
"14280","Death Driver",1977,"Drama"
"14281","Death Drives Through",1935,"Drama"
"14282","Death Drug",1978,"Drama"
"14283","Death Duel of Kung Fu",1979,"Action"
"14284","Death Falls",1991,"Drama"
"14285","Death Force",1978,"Action"
"14286","Death Force",1978,"Drama"
"14287","Death In Venice, CA",1994,"Drama"
"14288","Death In Venice, CA",1994,"Short"
"14289","Death Journey",1976,"Drama"
"14290","Death Machine",1995,"Action"
"14291","Death Machines",1976,"Action"
"14292","Death Machines",1976,"Drama"
"14293","Death Match",1994,"Action"
"14294","Death Match",1994,"Drama"
"14295","Death Mills",1945,"Documentary"
"14296","Death Mills",1945,"Short"
"14297","Death Promise",1977,"Action"
"14298","Death Race 2000",1975,"Action"
"14299","Death Riders",1976,"Documentary"
"14300","Death Row the Tournament",1998,"Action"
"14301","Death Row the Tournament",1998,"Short"
"14302","Death Sentence: Mrityu Dand, The",1997,"Drama"
"14303","Death Takes a Holiday",1934,"Romance"
"14304","Death Valley 69",1986,"Short"
"14305","Death Warrant",1990,"Action"
"14306","Death Warrant",1990,"Drama"
"14307","Death Wish",1974,"Action"
"14308","Death Wish",1974,"Drama"
"14309","Death Wish 3",1985,"Action"
"14310","Death Wish 3",1985,"Drama"
"14311","Death Wish 4: The Crackdown",1987,"Action"
"14312","Death Wish II",1982,"Action"
"14313","Death Wish II",1982,"Drama"
"14314","Death Wish V: The Face of Death",1994,"Action"
"14315","Death Wish V: The Face of Death",1994,"Drama"
"14316","Death and Texas",2004,"Comedy"
"14317","Death and a Salesman",1995,"Comedy"
"14318","Death and a Salesman",1995,"Short"
"14319","Death and the Compass",1992,"Drama"
"14320","Death and the Maiden",1994,"Drama"
"14321","Death and the Mother",1988,"Animation"
"14322","Death and the Mother",1988,"Drama"
"14323","Death and the Mother",1988,"Short"
"14324","Death by Design: Where Parallel Worlds Meet",1997,"Documentary"
"14325","Death by Misadventure",1993,"Documentary"
"14326","Death in Brunswick",1991,"Comedy"
"14327","Death in Gaza",2004,"Documentary"
"14328","Death in Small Doses",1957,"Drama"
"14329","Death of Bruce Lee",1975,"Action"
"14330","Death of Bruce Lee",1975,"Drama"
"14331","Death of Daniel Whately, The",2004,"Drama"
"14332","Death of Klinghoffer, The",2003,"Drama"
"14333","Death of Stalinism in Bohemia, The",1990,"Animation"
"14334","Death of Stalinism in Bohemia, The",1990,"Short"
"14335","Death of a Nation: The Timor Conspiracy",1994,"Documentary"
"14336","Death of a Prophet",1981,"Drama"
"14337","Death of a Salesman",1951,"Drama"
"14338","Death of a Saleswoman",2005,"Comedy"
"14339","Death of a Scoundrel",1956,"Drama"
"14340","Death of a Soldier",1986,"Drama"
"14341","Death on the Nile",1978,"Drama"
"14342","Death to Smoochy",2002,"Comedy"
"14343","Death's Marathon",1913,"Drama"
"14344","Death's Marathon",1913,"Short"
"14345","Death, Can I Buy You a Drink?",2004,"Drama"
"14346","Death, Can I Buy You a Drink?",2004,"Short"
"14347","Death, Deceit & Destiny Aboard the Orient Express",2001,"Action"
"14348","Death: A Love Story",1999,"Documentary"
"14349","Deathcheaters",1976,"Action"
"14350","Deathdealer: A Documentary",2004,"Short"
"14351","Deathhead Virgin, The",1974,"Drama"
"14352","Deathmask",1984,"Drama"
"14353","Deathrow",2000,"Action"
"14354","Deathrow",2000,"Drama"
"14355","Deathrow Gameshow",1987,"Comedy"
"14356","Deathsport",1978,"Action"
"14357","Deathstalker",1983,"Action"
"14358","Deathstalker and the Warriors from Hell",1989,"Action"
"14359","Deathtrap",1982,"Comedy"
"14360","Deathwatch",1966,"Drama"
"14361","Deathwatch",2002,"Drama"
"14362","Debajo del mundo",1987,"Drama"
"14363","Debout les crabes, la mer monte!",1983,"Comedy"
"14364","Debt Collector, The",1999,"Action"
"14365","Debt, The",1993,"Short"
"14366","Debtors, The",1999,"Comedy"
"14367","Deburau",1951,"Comedy"
"14368","Deburau",1951,"Drama"
"14369","Debutante",1998,"Short"
"14370","Debutantes, Los",2003,"Drama"
"14371","Debuut, Het",1977,"Romance"
"14372","Decade Under the Influence, A",2003,"Documentary"
"14373","Decade for Decision",1957,"Documentary"
"14374","Decade for Decision",1957,"Short"
"14375","Decaf",1996,"Comedy"
"14376","Decaf",1996,"Romance"
"14377","Decameron Nights",1953,"Drama"
"14378","Decameron Nights",1953,"Romance"
"14379","Decameron, Il",1971,"Comedy"
"14380","Decameron, Il",1971,"Drama"
"14381","Decameron, Il",1971,"Romance"
"14382","Decampitated",1998,"Comedy"
"14383","Decathlon Champion: The Story of Glenn Morris",1937,"Drama"
"14384","Decathlon Champion: The Story of Glenn Morris",1937,"Short"
"14385","Decay",1998,"Action"
"14386","Decay",1998,"Drama"
"14387","Deceiver",1997,"Drama"
"14388","Deceivers, The",1988,"Drama"
"14389","December 7th",1943,"Documentary"
"14390","December 7th",1943,"Short"
"14391","December Bride",1990,"Drama"
"14392","Deception",1946,"Drama"
"14393","Deceptions II: Edge of Deception",1995,"Drama"
"14394","Decima vittima, La",1965,"Action"
"14395","Decima vittima, La",1965,"Comedy"
"14396","Decision Before Dawn",1951,"Drama"
"14397","Decision of Christopher Blake, The",1948,"Drama"
"14398","Decisionista, Il",1997,"Drama"
"14399","Deck Dogz",2005,"Drama"
"14400","Decko koji obecava",1981,"Drama"
"14401","Decks Ran Red, The",1958,"Drama"
"14402","Declaration of Independence, The",1938,"Drama"
"14403","Declaration of Independence, The",1938,"Short"
"14404","Decline and Fall... of a Birdwatcher",1968,"Comedy"
"14405","Decline of Western Civilization Part II: The Metal Years, The",1988,"Documentary"
"14406","Decline of Western Civilization Part III, The",1998,"Documentary"
"14407","Decline of Western Civilization, The",1981,"Documentary"
"14408","Decodings",1988,"Short"
"14409","Deconstructing Harry",1997,"Comedy"
"14410","Decoy",1995,"Action"
"14411","Decoy",1946,"Drama"
"14412","Decoys",2004,"Comedy"
"14413","Dedicato a una stella",1976,"Drama"
"14414","Dedicato a una stella",1976,"Romance"
"14415","Dedo del destino, El",1967,"Comedy"
"14416","Dedo en la llaga, El",1996,"Comedy"
"14417","Deduce, You Say",1956,"Animation"
"14418","Deduce, You Say",1956,"Comedy"
"14419","Deduce, You Say",1956,"Short"
"14420","Deedar",1951,"Romance"
"14421","Deep Blue",2003,"Documentary"
"14422","Deep Blue Sea",1999,"Action"
"14423","Deep Blue Sea, The",1955,"Drama"
"14424","Deep Blues",1991,"Documentary"
"14425","Deep Core",2000,"Action"
"14426","Deep Core",2000,"Drama"
"14427","Deep Cover",1992,"Action"
"14428","Deep Cover",1996,"Action"
"14429","Deep Down in Florida",2004,"Romance"
"14430","Deep Down in Florida",2004,"Short"
"14431","Deep End",1971,"Drama"
"14432","Deep End of the Ocean, The",1999,"Drama"
"14433","Deep End, The",2001,"Drama"
"14434","Deep Freeze",2003,"Action"
"14435","Deep Impact",1998,"Drama"
"14436","Deep Inside Annie Sprinkle",1981,"Documentary"
"14437","Deep Inside Vanessa del Rio",1986,"Comedy"
"14438","Deep Rising",1998,"Action"
"14439","Deep Six, The",1958,"Drama"
"14440","Deep Throat Part II",1974,"Drama"
"14441","Deep Valley",1947,"Drama"
"14442","Deep Waters",1948,"Drama"
"14443","Deep in My Heart",1954,"Comedy"
"14444","Deep in My Heart",1954,"Drama"
"14445","Deep in the Heart",1998,"Comedy"
"14446","Deep in the Heart",1998,"Drama"
"14447","Deeply",2000,"Drama"
"14448","Deeply",2000,"Romance"
"14449","Deer Hunter, The",1978,"Drama"
"14450","Deewaar",1975,"Action"
"14451","Deewaar",1975,"Drama"
"14452","Defector, The",1966,"Drama"
"14453","Defender, The",2004,"Action"
"14454","Defending Our Lives",1993,"Documentary"
"14455","Defending Our Lives",1993,"Short"
"14456","Defending Your Life",1991,"Comedy"
"14457","Defending Your Life",1991,"Romance"
"14458","Defense Play",1988,"Action"
"14459","Defiance",1980,"Action"
"14460","Defiance",1980,"Drama"
"14461","Defiant Ones, The",1958,"Drama"
"14462","Defilada",1989,"Documentary"
"14463","Defilers, The",1965,"Drama"
"14464","Defining Edward",2003,"Drama"
"14465","Defining Reason",2003,"Short"
"14466","Deflation",2001,"Short"
"14467","Defying Gravity",1997,"Drama"
"14468","Deham",2001,"Drama"
"14469","Dei seung chui keung",2001,"Action"
"14470","Deilig er fjorden!",1985,"Comedy"
"14471","Dekigokoro",1933,"Drama"
"14472","Del olvido al no me acuerdo",1999,"Documentary"
"14473","Del perduto amore",1998,"Drama"
"14474","Del rosa al amarillo",1963,"Comedy"
"14475","Del rosa al amarillo",1963,"Romance"
"14476","Delantal de Lili, El",2004,"Comedy"
"14477","Delayed",2002,"Comedy"
"14478","Delayed",2002,"Drama"
"14479","Delbaran",2001,"Drama"
"14480","Delfim, O",2002,"Drama"
"14481","Delfini, I",1960,"Drama"
"14482","Deli, The",1997,"Comedy"
"14483","Deli, The",1997,"Drama"
"14484","Delicacies of Molten Horror Synapse",1991,"Short"
"14485","Delicate Art of the Rifle, The",1996,"Comedy"
"14486","Delicate Balance, A",1973,"Drama"
"14487","Delicate Delinquent, The",1957,"Comedy"
"14488","Delicatessen",1991,"Comedy"
"14489","Delicatessen",1991,"Romance"
"14490","Delicious",1931,"Comedy"
"14491","Delicious",1931,"Romance"
"14492","Delicious, The",2003,"Comedy"
"14493","Delicious, The",2003,"Short"
"14494","Delinquents, The",1957,"Drama"
"14495","Delinquents, The",1989,"Drama"
"14496","Delinquents, The",1989,"Romance"
"14497","Delirious",1991,"Comedy"
"14498","Delitti e profumi",1988,"Comedy"
"14499","Delitto Matteotti, Il",1973,"Drama"
"14500","Delitto a Porta Romana",1980,"Comedy"
"14501","Delitto al Blue Gay",1985,"Comedy"
"14502","Delitto al Blue Gay",1985,"Drama"
"14503","Delitto al ristorante cinese",1981,"Comedy"
"14504","Deliver Us from Eva",2003,"Comedy"
"14505","Deliver Us from Eva",2003,"Romance"
"14506","Deliverance",1919,"Drama"
"14507","Deliverance",1972,"Drama"
"14508","Delivered",1998,"Comedy"
"14509","Delivered",1998,"Drama"
"14510","Delivering Milo",2001,"Comedy"
"14511","Delivery Boy, The",1931,"Animation"
"14512","Delivery Boy, The",1931,"Comedy"
"14513","Delivery Boy, The",1931,"Short"
"14514","Delivery Boys",1984,"Comedy"
"14515","Delivery Day",2001,"Short"
"14516","Delivery, The",1999,"Action"
"14517","Delivery, The",1999,"Comedy"
"14518","Delivery, The",1999,"Romance"
"14519","Delivery, The",1998,"Short"
"14520","Dellamorte Dellamore",1994,"Comedy"
"14521","Dellamorte Dellamore",1994,"Romance"
"14522","Dellistavrou kai ios",1957,"Comedy"
"14523","Delo 205/1913",1984,"Drama"
"14524","Delo Rumyantseva",1955,"Drama"
"14525","Delo bylo v Penkove",1957,"Drama"
"14526","Delo bylo v Penkove",1957,"Romance"
"14527","Delos Adventure, The",1987,"Action"
"14528","Delovye lyudi",1962,"Comedy"
"14529","Delovye lyudi",1962,"Drama"
"14530","Delphine 1, Yvan 0",1996,"Comedy"
"14531","Delphine 1, Yvan 0",1996,"Romance"
"14532","Delta Factor, The",1970,"Drama"
"14533","Delta Fever",1987,"Drama"
"14534","Delta Force 2: The Colombian Connection",1990,"Action"
"14535","Delta Force 3: The Killing Game",1991,"Action"
"14536","Delta Force One: The Lost Patrol",1999,"Action"
"14537","Delta Force, The",1986,"Action"
"14538","Delta Fox",1979,"Drama"
"14539","Delta Heat",1992,"Action"
"14540","Delta Heat",1992,"Drama"
"14541","Delta Pi",1985,"Comedy"
"14542","Delta of Venus",1995,"Drama"
"14543","Delta, The",1996,"Drama"
"14544","Deluge",1933,"Drama"
"14545","Delusions in Modern Primitivism",2000,"Short"
"14546","Demasiado amor",2002,"Drama"
"14547","Demasiado amor",2002,"Romance"
"14548","Demasiado caliente para ti",1996,"Comedy"
"14549","Demetrius and the Gladiators",1954,"Drama"
"14550","Demi-Paradise, The",1943,"Drama"
"14551","Demo Crew, The",2001,"Action"
"14552","Demo Crew, The",2001,"Drama"
"14553","Demoiselle d'honneur, La",2004,"Drama"
"14554","Demoiselle d'honneur, La",2004,"Romance"
"14555","Demoiselle sauvage, La",1991,"Drama"
"14556","Demoiselles de Rochefort, Les",1967,"Comedy"
"14557","Demoiselles ont eu 25 ans, Les",1993,"Documentary"
"14558","Demokratiske terroristen, Den",1992,"Action"
"14559","Demolishing and Building Up the Star Theatre",1901,"Documentary"
"14560","Demolishing and Building Up the Star Theatre",1901,"Short"
"14561","Demolition High",1996,"Action"
"14562","Demolition Highway",1996,"Action"
"14563","Demolition Highway",1996,"Drama"
"14564","Demolition Man",1993,"Action"
"14565","Demolition Man",1993,"Comedy"
"14566","Demolitionist, The",1995,"Action"
"14567","Demon Lover Diary",1980,"Documentary"
"14568","Demon and the Mummy, The",1976,"Comedy"
"14569","Demoner",1986,"Action"
"14570","Demonlover",2002,"Drama"
"14571","Demystifying the Devil: Biography Marilyn Manson",2000,"Documentary"
"14572","Den gang jeg slog tiden ihjel",2002,"Short"
"14573","Den khomyachka",2003,"Comedy"
"14574","Den polnoluniya",1998,"Drama"
"14575","Denchu Kozo no boken",1987,"Comedy"
"14576","Dendro pou Pligoname, To",1986,"Drama"
